ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay1,Pay2,Pay3,Bill_amt1,Bill_amt2,Bill_amt3,Pay_amt1,Pay_amt2,Pay_amt3,default.payment.next.month
1349,300000.0,Female,1,Single,34,-1,-1,-1,8059.0,3425.0,11860.0,3425.0,11860.0,7595.0,0
1352,280000.0,Female,1,Married,39,-1,-1,-1,2041.0,775.0,580.0,775.0,580.0,1029.0,1
1364,150000.0,Female,1,Single,25,-1,-1,-1,1568.0,4295.0,0.0,4295.0,0.0,1895.0,0
1365,120000.0,Male,1,Married,46,2,2,2,18536.0,19091.0,19629.0,1000.0,1000.0,0.0,0
1367,260000.0,Female,4,Single,42,-1,-1,-1,0.0,200.0,0.0,200.0,0.0,664.0,0
1371,360000.0,Male,2,Married,44,-1,-1,-1,9990.0,6515.0,5694.0,6515.0,5694.0,12785.0,0
1373,270000.0,Female,1,Married,42,5,4,3,1250.0,650.0,350.0,0.0,0.0,0.0,0
1378,350000.0,Male,2,Married,37,-1,-1,-1,3543.0,1654.0,6186.0,1659.0,6215.0,325.0,0
1380,80000.0,Male,3,Single,26,2,2,2,75732.0,74397.0,80138.0,0.0,7000.0,8.0,0
1381,60000.0,Female,2,Married,31,3,2,2,56243.0,55213.0,58700.0,0.0,4400.0,2200.0,0
1391,60000.0,Male,2,Married,37,2,2,2,29729.0,30505.0,32232.0,1400.0,2400.0,2300.0,1
1397,180000.0,Female,2,Single,24,2,2,2,111345.0,98404.0,102460.0,0.0,7414.0,0.0,1
1412,450000.0,Male,3,Married,58,-1,-1,-1,9856.0,819.0,863.0,823.0,867.0,2488.0,0
1413,30000.0,Male,2,Married,38,-1,-1,-1,5480.0,175.0,-2000.0,175.0,0.0,2000.0,0
1414,240000.0,Male,2,Married,30,-1,-1,-1,3518.0,1280.0,5900.0,1280.0,5900.0,1319.0,0
1417,30000.0,Female,3,Single,24,-1,-1,-1,2870.0,1485.0,3926.0,1485.0,3926.0,0.0,0
1418,80000.0,Female,1,Single,29,2,2,3,317.0,1521.0,1204.0,1204.0,0.0,0.0,0
1429,210000.0,Female,1,Married,37,2,2,2,80399.0,81462.0,83366.0,2500.0,3400.0,4300.0,1
1432,70000.0,Female,2,Married,42,2,2,2,53560.0,54653.0,55797.0,2100.0,2200.0,2100.0,1
1433,230000.0,Male,2,Single,32,2,2,2,182671.0,174794.0,182160.0,500.0,12500.0,0.0,1
1436,100000.0,Male,1,Single,31,2,2,2,34700.0,36942.0,36196.0,2800.0,0.0,1511.0,1
1441,70000.0,Female,1,Single,24,2,2,2,51648.0,55409.0,54366.0,4600.0,0.0,2300.0,0
1443,100000.0,Male,3,Married,44,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,1
1446,80000.0,Female,2,Single,25,2,2,2,73116.0,74801.0,73444.0,3000.0,0.0,5300.0,0
1447,210000.0,Female,1,Married,37,-1,-1,-1,148.0,129.0,292.0,129.0,292.0,0.0,1
1448,20000.0,Female,2,Single,23,2,-1,-1,1714.0,17694.0,12237.0,17694.0,575.0,0.0,0
1452,290000.0,Female,1,Single,33,-1,-1,-1,60.0,1773.0,3904.0,1773.0,3904.0,0.0,1
1461,50000.0,Female,2,Married,37,3,3,3,1050.0,1050.0,1050.0,0.0,0.0,0.0,1
1474,230000.0,Male,2,Single,39,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,0
1484,360000.0,Male,1,Single,32,-1,-1,-1,5316.0,2265.0,6594.0,2265.0,6594.0,2974.0,0
1486,20000.0,Female,2,Other,44,7,7,6,2400.0,2400.0,1800.0,0.0,0.0,0.0,1
1490,50000.0,Female,1,Single,29,2,2,2,13922.0,13556.0,14528.0,0.0,1200.0,0.0,1
1499,180000.0,Female,2,Single,48,-1,-1,-1,5283.0,1660.0,6671.0,1660.0,6671.0,493.0,0
1507,50000.0,Female,1,Single,24,-1,-1,-1,696.0,800.0,341.0,910.0,341.0,210.0,0
1514,210000.0,Female,3,Single,33,-1,-1,-1,4056.0,565.0,960.0,565.0,960.0,1958.0,1
1517,50000.0,Female,2,Single,25,-1,-1,2,438.0,43367.0,44305.0,43367.0,1800.0,0.0,0
1518,190000.0,Male,3,Married,49,2,2,2,180312.0,185910.0,191895.0,8700.0,9300.0,9500.0,1
1522,60000.0,Male,2,Single,40,4,3,2,10320.0,9865.0,10055.0,0.0,500.0,0.0,0
1524,30000.0,Female,1,Single,27,2,2,2,29862.0,43148.0,30603.0,900.0,3776.0,0.0,1
1526,20000.0,Male,2,Single,35,2,2,2,13398.0,13040.0,14518.0,0.0,1702.0,200.0,0
1530,360000.0,Female,2,Married,50,-1,-1,-1,1560.0,0.0,275.0,0.0,275.0,0.0,0
1532,320000.0,Female,1,Married,34,-1,-1,-1,14685.0,7511.0,6722.0,7511.0,6722.0,10000.0,0
1533,20000.0,Male,2,Single,25,2,4,3,22033.0,21109.0,20474.0,0.0,0.0,0.0,0
1538,120000.0,Female,3,Married,27,-1,2,-1,780.0,240.0,630.0,0.0,930.0,300.0,0
1539,130000.0,Female,2,Single,25,-1,-1,-1,776.0,776.0,776.0,776.0,776.0,12184.0,1
1546,240000.0,Female,2,Married,44,-1,-1,-1,4267.0,2404.0,4243.0,2404.0,4243.0,2952.0,1
1549,500000.0,Female,1,Single,42,2,-1,-1,614.0,2887.0,3850.0,3000.0,4000.0,6000.0,1
1558,310000.0,Male,1,Married,50,-1,-1,-1,2456.0,316.0,316.0,316.0,316.0,316.0,0
1559,50000.0,Female,3,Married,31,2,2,2,40906.0,42100.0,41269.0,2000.0,0.0,1704.0,1
1579,210000.0,Female,1,Married,36,-1,-1,-1,5619.0,4090.0,581.0,4090.0,581.0,0.0,0
1580,120000.0,Female,2,Married,38,-1,-1,-1,820.0,2870.0,970.0,2870.0,970.0,820.0,0
1589,450000.0,Female,2,Single,36,-1,-1,-1,1530.0,1232.0,201.0,1234.0,201.0,3.0,0
1601,120000.0,Male,2,Single,27,-1,-1,-1,2439.0,2439.0,2116.0,2439.0,2116.0,0.0,0
1608,270000.0,Female,1,Married,37,-1,-1,-1,3691.0,3445.0,56264.0,3445.0,56264.0,953.0,1
1614,130000.0,Female,1,Married,35,-1,-1,-1,0.0,321.0,0.0,321.0,0.0,0.0,1
1621,30000.0,Female,1,Single,26,-1,-1,2,2462.0,3605.0,1559.0,1559.0,0.0,3192.0,0
1624,170000.0,Male,2,Single,36,-1,-1,-1,12654.0,25784.0,19950.0,25784.0,19950.0,200.0,0
1629,140000.0,Female,3,Married,31,2,2,2,94623.0,94952.0,95234.0,1900.0,4700.0,0.0,0
1632,100000.0,Female,1,Married,43,-1,-1,-1,27075.0,8423.0,37259.0,8423.0,37259.0,16751.0,0
1640,30000.0,Female,3,Married,47,-1,-1,-1,696.0,0.0,696.0,0.0,696.0,696.0,0
1641,200000.0,Male,1,Married,34,-1,-1,-1,3098.0,805.0,2154.0,1003.0,2164.0,1210.0,0
1647,50000.0,Female,1,Single,27,2,2,2,38387.0,42764.0,41926.0,5000.0,0.0,5000.0,1
1651,500000.0,Female,1,Married,45,-1,-1,-1,18339.0,-3876.0,15586.0,0.0,20000.0,18000.0,0
1652,170000.0,Male,1,Single,26,-1,-1,-1,1591.0,3524.0,8545.0,3524.0,8545.0,1485.0,0
1662,30000.0,Female,2,Married,39,-1,-1,-1,223.0,223.0,675.0,223.0,675.0,10473.0,1
1665,280000.0,Male,1,Married,40,-1,-1,-1,9564.0,22017.0,5220.0,22017.0,5220.0,1964.0,0
1667,90000.0,Female,2,Married,36,2,2,2,51840.0,52607.0,53784.0,1750.0,2200.0,2000.0,0
1670,20000.0,Male,3,Single,40,3,2,2,15831.0,15438.0,17371.0,0.0,2346.0,0.0,0
1675,440000.0,Male,1,Married,37,-1,-1,-1,396.0,600.0,3596.0,600.0,3596.0,4095.0,0
1677,300000.0,Male,1,Single,31,-1,-1,-1,578.0,390.0,1424.0,390.0,1424.0,390.0,0
1696,250000.0,Male,3,Married,47,-1,-1,-1,2560.0,2580.0,3699.0,2580.0,3699.0,0.0,0
1698,180000.0,Female,3,Married,45,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,0
1699,80000.0,Male,1,Single,25,-1,-1,2,628.0,2395.0,930.0,2395.0,0.0,601.0,0
1707,230000.0,Male,1,Single,35,2,2,2,121464.0,123740.0,120937.0,5000.0,0.0,4500.0,0
1715,20000.0,Female,1,Single,26,-1,-1,-1,-150.0,750.0,568.0,900.0,568.0,1769.0,0
1718,170000.0,Male,1,Single,37,-1,-1,-1,1392.0,1606.0,9955.0,1606.0,9955.0,4382.0,1
1722,90000.0,Male,1,Single,27,2,2,2,65233.0,66637.0,67882.0,2600.0,2500.0,2500.0,0
1724,160000.0,Female,1,Single,27,-1,-1,-1,15866.0,4168.0,2067.0,4168.0,2067.0,11826.0,0
1729,10000.0,Female,3,Single,42,-1,-1,-1,390.0,0.0,780.0,0.0,780.0,0.0,0
1740,20000.0,Male,2,Single,25,2,2,-1,20355.0,19980.0,3470.0,10000.0,25065.0,177.0,0
1742,180000.0,Male,1,Single,33,-1,-1,-1,0.0,3278.0,0.0,3278.0,0.0,4646.0,0
1744,90000.0,Male,1,Single,32,-1,-1,2,1443.0,1677.0,1480.0,257.0,0.0,58.0,0
1745,160000.0,Male,2,Single,29,-1,-1,-1,4203.0,5780.0,12575.0,5797.0,12589.0,6233.0,0
1749,120000.0,Female,2,Single,24,-1,-1,-1,618.0,9614.0,39133.0,9614.0,39133.0,1500.0,0
1752,10000.0,Male,2,Single,38,3,3,3,1050.0,1050.0,1050.0,0.0,0.0,0.0,1
1761,290000.0,Female,1,Married,33,-1,-1,-1,8537.0,25576.0,13475.0,25576.0,13475.0,6000.0,0
1765,130000.0,Female,1,Single,26,2,2,2,22984.0,24315.0,23155.0,2000.0,0.0,2000.0,0
1769,200000.0,Male,1,Single,27,-1,-1,-1,10955.0,10435.0,1665.0,10435.0,1665.0,3765.0,0
1770,50000.0,Female,2,Married,46,-1,-1,-1,6592.0,5085.0,1050.0,5396.0,1050.0,0.0,1
1771,360000.0,Male,2,Married,56,-1,-1,-1,291.0,951.0,2941.0,951.0,2941.0,291.0,0
1776,80000.0,Female,2,Married,37,2,2,2,17250.0,18470.0,18023.0,1500.0,0.0,1600.0,1
1786,220000.0,Male,2,Married,60,-1,-1,-1,7161.0,1534.0,11248.0,1541.0,11304.0,483.0,1
1787,40000.0,Female,2,Married,25,2,2,2,25936.0,25384.0,26905.0,0.0,2100.0,0.0,1
1791,180000.0,Female,1,Married,44,-1,-1,-1,30848.0,15520.0,558.0,15520.0,558.0,26733.0,0
1795,120000.0,Female,3,Single,37,-1,-1,-1,776.0,776.0,776.0,776.0,776.0,776.0,1
1799,280000.0,Female,1,Married,36,-1,-1,-1,41652.0,9031.0,14106.0,9031.0,14106.0,6680.0,0
1801,160000.0,Female,2,Married,35,-1,-1,-1,776.0,1172.0,380.0,1172.0,380.0,776.0,1
1802,120000.0,Male,3,Married,47,-1,-1,-1,1051.0,291.0,671.0,291.0,671.0,1051.0,0
1803,300000.0,Female,3,Married,31,-1,-1,-1,331.0,-1.0,199.0,0.0,200.0,0.0,0
1805,450000.0,Male,1,Single,31,-1,-1,-1,6271.0,2135.0,2546.0,2135.0,2546.0,4877.0,1
1810,500000.0,Female,1,Single,46,-1,-1,-1,104734.0,41018.0,6258.0,41018.0,6258.0,70356.0,0
1816,80000.0,Male,1,Single,23,-1,2,2,48089.0,44789.0,30423.0,38.0,4.0,70.0,0
1817,160000.0,Male,1,Married,40,-1,-1,-1,3100.0,2123.0,4899.0,2123.0,4899.0,3165.0,0
1818,180000.0,Female,2,Married,44,-1,-1,-1,0.0,2311.0,2194.0,2311.0,2542.0,236.0,0
1825,70000.0,Female,3,Married,23,-1,-1,-1,2216.0,1348.0,29873.0,1348.0,29873.0,1000.0,0
1831,20000.0,Male,3,Married,38,-1,-1,-1,390.0,0.0,780.0,0.0,780.0,0.0,1
1835,200000.0,Female,1,Married,35,-1,-1,-1,3300.0,1920.0,2731.0,1920.0,2731.0,0.0,0
1836,50000.0,Female,2,Single,37,2,2,2,16684.0,18017.0,17581.0,1600.0,0.0,3000.0,1
1840,160000.0,Female,3,Married,51,2,2,2,147955.0,145488.0,155041.0,0.0,12000.0,0.0,1
1849,150000.0,Male,1,Single,30,-1,-1,-1,1589.0,9918.0,-16586.0,9918.0,1157.0,0.0,0
1854,200000.0,Female,1,Single,27,-1,-1,-1,9423.0,9726.0,11070.0,9726.0,11070.0,7976.0,0
1857,540000.0,Female,1,Single,34,-1,-1,-1,946.0,946.0,946.0,946.0,946.0,946.0,0
1860,50000.0,Male,1,Married,39,3,2,2,37131.0,38381.0,39585.0,2000.0,2000.0,1600.0,0
1862,10000.0,Male,2,Single,35,4,3,2,7481.0,7075.0,6815.0,0.0,0.0,700.0,1
1865,420000.0,Female,2,Single,35,-1,-1,-1,14156.0,9058.0,3281.0,9058.0,3281.0,5971.0,0
1870,40000.0,Female,2,Married,23,2,2,2,36173.0,36796.0,37288.0,1500.0,1400.0,1500.0,1
1875,140000.0,Male,2,Married,34,-1,-1,-1,430.0,430.0,430.0,430.0,430.0,860.0,1
1880,30000.0,Female,2,Single,47,2,2,2,17521.0,17893.0,18252.0,800.0,800.0,0.0,1
1885,100000.0,Female,1,Single,28,-1,-1,-1,712.0,862.0,712.0,862.0,712.0,1840.0,1
1889,90000.0,Female,2,Married,32,2,2,2,86365.0,91105.0,89347.0,6200.0,24.0,3300.0,0
1892,150000.0,Male,1,Married,30,-1,-1,-1,2145.0,17000.0,23698.0,17000.0,23698.0,411.0,0
1895,100000.0,Male,2,Single,30,6,7,8,96593.0,105083.0,103522.0,10000.0,0.0,0.0,1
1903,500000.0,Male,1,Married,39,-1,-1,-1,6222.0,9435.0,7235.0,9435.0,7235.0,8840.0,0
1907,360000.0,Female,2,Married,42,-1,-1,-1,1632.0,22379.0,8901.0,22379.0,8901.0,4852.0,0
1908,290000.0,Female,1,Single,29,-1,-1,-1,0.0,4788.0,0.0,4788.0,0.0,7026.0,0
1909,30000.0,Male,2,Single,36,2,3,2,24111.0,23447.0,24951.0,0.0,2500.0,0.0,0
1911,360000.0,Male,1,Married,38,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,1
1912,170000.0,Female,1,Single,31,-1,-1,-1,10730.0,1686.0,9445.0,1686.0,9445.0,3444.0,0
1916,240000.0,Female,1,Single,29,-1,-1,-1,3428.0,67.0,1832.0,0.0,3332.0,0.0,0
1921,100000.0,Female,1,Married,51,-1,2,2,300.0,150.0,780.0,0.0,630.0,0.0,1
1932,20000.0,Female,1,Single,24,2,2,2,930.0,780.0,240.0,240.0,0.0,780.0,1
1934,20000.0,Male,1,Married,39,-1,-1,-1,630.0,664.0,598.0,700.0,600.0,1400.0,0
1937,20000.0,Female,1,Single,24,-1,2,2,300.0,150.0,650.0,0.0,500.0,0.0,1
1941,180000.0,Female,1,Single,26,-1,-1,-1,631.0,13359.0,384.0,13359.0,384.0,487.0,0
1955,240000.0,Female,2,Married,41,-1,-1,-1,1143.0,4317.0,14940.0,4317.0,14940.0,0.0,0
1956,10000.0,Male,2,Single,41,2,2,2,10140.0,10417.0,10104.0,584.0,0.0,198.0,0
1957,220000.0,Female,1,Married,42,2,2,2,2500.0,2500.0,2500.0,0.0,0.0,0.0,1
1962,130000.0,Female,3,Single,53,-1,-1,-1,17255.0,10400.0,18776.0,10400.0,18776.0,2944.0,0
1982,80000.0,Female,3,Single,40,2,2,2,42264.0,43083.0,43471.0,1600.0,1200.0,2000.0,1
1989,140000.0,Male,2,Single,34,2,2,2,111478.0,109353.0,97612.0,3600.0,0.0,3600.0,0
1993,580000.0,Male,3,Married,67,3,4,6,486776.0,503914.0,527711.0,25703.0,33000.0,215.0,0
2000,220000.0,Male,2,Married,32,-1,-1,-1,0.0,8000.0,0.0,8000.0,0.0,0.0,0
2017,20000.0,Female,2,Single,22,2,2,2,6911.0,6655.0,7191.0,0.0,647.0,0.0,1
2024,100000.0,Female,1,Married,39,-1,-1,-1,12592.0,71340.0,32453.0,71340.0,32453.0,37035.0,0
2032,320000.0,Female,2,Single,30,-1,-1,-1,416.0,1829.0,1833.0,1829.0,1833.0,2148.0,0
2035,50000.0,Female,1,Single,25,-1,-1,-1,527.0,312.0,442.0,312.0,442.0,8016.0,0
2041,120000.0,Female,1,Single,29,-1,-1,-1,380.0,380.0,380.0,380.0,380.0,2880.0,0
2042,230000.0,Male,2,Married,38,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,0
2043,330000.0,Female,1,Married,36,-1,-1,-1,1983.0,0.0,207.0,0.0,207.0,49974.0,0
2046,110000.0,Male,2,Single,26,2,2,2,61938.0,63097.0,64492.0,2300.0,2600.0,2300.0,1
2047,30000.0,Female,3,Single,40,-1,2,2,196.0,46.0,5346.0,0.0,5300.0,0.0,0
2052,50000.0,Male,3,Single,27,2,2,2,50982.0,51740.0,49062.0,3400.0,0.0,4000.0,0
2054,140000.0,Male,3,Married,37,2,2,2,136438.0,144979.0,139314.0,10800.0,0.0,5300.0,0
2060,220000.0,Male,2,Married,48,-1,-1,-1,4564.0,6549.0,6413.0,6593.0,6440.0,12249.0,0
2065,180000.0,Male,2,Married,26,2,-1,-1,2594.0,171716.0,181693.0,171716.0,13400.0,0.0,1
2070,120000.0,Female,2,Married,26,-1,-1,-1,0.0,4913.0,7023.0,4913.0,7023.0,2176.0,0
2074,250000.0,Male,2,Married,50,-1,-1,-1,8042.0,16014.0,5607.0,16014.0,5607.0,390.0,0
2076,180000.0,Female,1,Single,27,-1,-1,2,0.0,2202.0,150.0,2202.0,0.0,819.0,0
2077,20000.0,Male,3,Married,49,-1,-1,-1,780.0,0.0,378.0,0.0,378.0,0.0,0
2079,260000.0,Male,1,Single,34,-1,-1,-1,11774.0,6166.0,3583.0,6192.0,3601.0,3403.0,0
2080,230000.0,Male,1,Married,43,2,2,2,13148.0,12834.0,13861.0,0.0,1200.0,0.0,0
2087,110000.0,Male,2,Married,36,2,2,2,57964.0,66995.0,65762.0,10000.0,0.0,7195.0,1
2088,80000.0,Female,2,Married,39,-1,-1,-1,5011.0,4674.0,0.0,4674.0,0.0,0.0,0
2089,90000.0,Female,2,Married,54,-1,-1,-1,14579.0,2091.0,506.0,2091.0,506.0,417.0,0
2090,90000.0,Female,1,Married,41,2,2,2,82890.0,84709.0,86252.0,3300.0,3100.0,3100.0,1
2099,320000.0,Female,1,Single,28,-1,-1,-1,5356.0,58545.0,7357.0,58837.0,7393.0,5926.0,0
2102,140000.0,Female,1,Single,35,2,2,2,59379.0,60636.0,61656.0,2200.0,2000.0,2400.0,0
2103,10000.0,Female,3,Married,53,2,2,2,3856.0,4390.0,4171.0,900.0,0.0,900.0,1
2106,20000.0,Male,1,Single,23,2,2,2,17322.0,16908.0,17564.0,0.0,1240.0,0.0,1
2109,160000.0,Female,2,Married,49,2,2,2,59180.0,62835.0,61670.0,4611.0,0.0,2213.0,0
2115,70000.0,Female,2,Married,44,2,2,2,14123.0,13754.0,14724.0,0.0,1200.0,0.0,1
2119,20000.0,Female,3,Single,39,2,3,2,20906.0,20289.0,20407.0,0.0,600.0,0.0,0
2131,140000.0,Male,1,Married,57,2,2,3,113622.0,116396.0,115826.0,4747.0,1932.0,8337.0,1
2135,160000.0,Male,2,Married,66,2,2,2,71739.0,73090.0,74490.0,2600.0,2700.0,2800.0,1
2146,170000.0,Male,4,Married,28,-1,-1,-1,11760.0,0.0,4902.0,0.0,4902.0,6000.0,0
2147,150000.0,Female,3,0,55,-1,-1,-1,2939.0,3396.0,1870.0,3396.0,1870.0,6800.0,0
2150,230000.0,Female,1,Single,29,-1,-1,-1,9818.0,690.0,5369.0,690.0,5369.0,4285.0,0
2152,150000.0,Male,1,Single,24,-1,-1,-1,1461.0,2348.0,3626.0,2348.0,3626.0,3089.0,0
2156,110000.0,Female,1,Single,29,2,2,2,106506.0,103591.0,109276.0,0.0,8800.0,0.0,1
2165,360000.0,Female,2,Single,35,-1,-1,-1,148307.0,71373.0,7406.0,71373.0,7406.0,3021.0,0
2167,440000.0,Female,1,Married,37,-1,-1,-1,11569.0,-1401.0,1773.0,0.0,3773.0,0.0,0
2168,400000.0,Male,2,Married,49,2,3,2,196029.0,192680.0,195226.0,4.0,6804.0,5.0,1
2189,20000.0,Male,2,Single,24,-1,-1,-1,704.0,540.0,150.0,2420.0,150.0,780.0,0
2192,200000.0,Female,1,Single,29,-1,-1,-1,16405.0,-150.0,2327.0,0.0,2477.0,0.0,0
2199,150000.0,Female,3,Married,35,-1,-1,-1,4998.0,4998.0,49398.0,4998.0,49398.0,4552.0,0
2201,140000.0,Female,1,Single,30,-1,-1,-1,1710.0,0.0,6096.0,0.0,6096.0,0.0,1
2209,80000.0,Male,1,Married,45,-1,-1,-1,-220.0,390.0,0.0,1000.0,0.0,780.0,0
2211,360000.0,Female,1,Single,27,-1,-1,-1,0.0,1271.0,179.0,1271.0,179.0,1970.0,0
2216,200000.0,Female,1,Married,38,-1,-1,-1,1856.0,1856.0,2508.0,1856.0,2508.0,26042.0,0
2219,50000.0,Male,2,Single,58,2,2,2,8086.0,8263.0,9533.0,293.0,1400.0,400.0,1
2220,340000.0,Female,1,Married,41,-1,2,-1,3570.0,3094.0,14645.0,0.0,14645.0,4534.0,1
2225,450000.0,Male,1,Married,38,-1,-1,-1,15181.0,7247.0,13890.0,7283.0,13959.0,11139.0,0
2228,20000.0,Female,2,Married,24,-1,-1,-1,3355.0,7143.0,1288.0,7143.0,1288.0,0.0,0
2232,230000.0,Female,1,Single,49,-1,-1,-1,0.0,2119.0,0.0,2119.0,0.0,2916.0,1
2233,80000.0,Female,1,Single,25,-1,-1,-1,5526.0,3292.0,12792.0,3292.0,12807.0,600.0,0
2239,150000.0,Female,3,Married,50,-1,-1,-1,0.0,5085.0,2887.0,5085.0,2887.0,0.0,0
2249,120000.0,Female,1,Single,30,-1,-1,-1,441.0,441.0,441.0,441.0,441.0,455.0,1
2257,30000.0,Female,2,Single,25,2,2,2,15318.0,14930.0,16562.0,0.0,1882.0,0.0,1
2260,200000.0,Female,3,Single,28,-1,-1,-1,304.0,13489.0,6788.0,13489.0,6788.0,188.0,0
2270,70000.0,Female,2,Single,24,2,2,2,47956.0,47056.0,49565.0,0.0,3308.0,2500.0,0
2276,180000.0,Female,2,Single,48,-1,-1,-1,1726.0,390.0,2240.0,390.0,2240.0,17488.0,0
2277,210000.0,Male,1,Married,40,-1,-1,-1,3091.0,90817.0,308.0,90817.0,308.0,3369.0,0
2278,160000.0,Female,3,Married,53,-1,-1,-1,2475.0,3975.0,8175.0,3975.0,8175.0,138.0,0
2285,50000.0,Female,3,Married,49,-1,-1,-1,390.0,46310.0,0.0,46310.0,0.0,0.0,1
2292,90000.0,Male,3,Married,35,2,-1,2,0.0,950.0,400.0,950.0,0.0,0.0,0
2293,80000.0,Female,3,Married,43,3,2,3,71908.0,76294.0,74788.0,5700.0,0.0,0.0,1
2294,360000.0,Female,1,Married,46,2,-1,-1,0.0,12140.0,42424.0,12140.0,42424.0,19825.0,0
2295,150000.0,Female,1,Single,29,-1,2,-1,974.0,269.0,191.0,0.0,191.0,591.0,1
2303,60000.0,Female,1,Married,29,3,2,2,57889.0,59017.0,56637.0,2013.0,7577.0,13.0,0
2307,30000.0,Female,2,Married,26,-1,2,-1,2596.0,1123.0,2390.0,0.0,2780.0,0.0,0
2308,30000.0,Female,1,Single,30,-1,-1,-1,4322.0,1955.0,980.0,1955.0,980.0,7490.0,0
2325,200000.0,Female,2,Single,39,4,3,2,181866.0,179272.0,148704.0,39.0,85.0,3054.0,1
2334,210000.0,Female,1,Married,38,2,-1,-1,0.0,9306.0,5855.0,9306.0,5855.0,9840.0,0
2342,140000.0,Female,3,Single,33,-1,-1,-1,4647.0,250.0,4654.0,5423.0,4404.0,0.0,0
2347,360000.0,Male,1,Single,30,-1,-1,-1,589.0,956.0,1383.0,956.0,1383.0,448.0,0
2355,90000.0,Female,1,Single,26,-1,-1,-1,5000.0,0.0,4210.0,0.0,4210.0,750.0,0
2363,20000.0,Male,2,Single,24,5,4,3,22757.0,21834.0,21200.0,0.0,0.0,0.0,0
2368,120000.0,Female,1,Single,25,-1,-1,-1,1110.0,9848.0,3301.0,9848.0,3301.0,0.0,0
2370,230000.0,Female,1,Married,42,-1,-1,-1,3351.0,1644.0,1733.0,1644.0,1733.0,4737.0,0
2375,50000.0,Female,2,Single,25,2,2,2,37421.0,38424.0,39035.0,1750.0,1390.0,0.0,1
2376,40000.0,Male,2,Married,38,2,2,2,33917.0,36704.0,40404.0,3500.0,4471.0,0.0,1
2379,60000.0,Male,2,Single,30,2,2,2,17919.0,19167.0,18750.0,1500.0,0.0,1500.0,1
2383,280000.0,Male,1,Married,51,-1,-1,-1,294.0,223.0,13635.0,223.0,13635.0,16192.0,0
2387,80000.0,Female,3,Single,24,-1,-1,-1,2500.0,1307.0,1550.0,1307.0,1550.0,896.0,0
2393,50000.0,Male,3,Married,32,2,2,2,41526.0,42209.0,44960.0,1500.0,3600.0,0.0,1
2395,130000.0,Female,2,Single,24,-1,-1,-1,-3.0,998.0,937.0,1001.0,939.0,1013.0,0
2397,200000.0,Male,2,Married,29,2,2,2,48367.0,49366.0,47539.0,1904.0,12.0,5224.0,0
2401,180000.0,Male,2,Married,30,-1,-1,-1,7500.0,4100.0,0.0,4100.0,0.0,4500.0,0
2403,80000.0,Female,2,Single,29,2,2,2,55201.0,69270.0,70582.0,15000.0,2600.0,0.0,0
2406,50000.0,Female,3,Single,43,7,7,7,2400.0,2400.0,2400.0,0.0,0.0,0.0,1
2422,20000.0,Female,2,Married,24,2,2,2,15492.0,16739.0,16320.0,1500.0,0.0,2000.0,1
2431,160000.0,Male,1,Married,36,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,1
2435,120000.0,Female,2,Single,25,2,2,2,76326.0,75122.0,75011.0,3200.0,2500.0,0.0,1
2436,150000.0,Female,1,Married,49,-1,-1,-1,31106.0,0.0,1505.0,0.0,1505.0,997.0,1
2447,80000.0,Female,2,Single,44,-1,-1,-1,5144.0,15365.0,2250.0,15365.0,2250.0,2690.0,0
2448,50000.0,Female,2,Single,41,2,2,2,46885.0,47535.0,45994.0,1500.0,2000.0,2000.0,1
2458,30000.0,Female,2,Married,44,2,2,2,11096.0,11165.0,10837.0,392.0,0.0,2000.0,0
2459,80000.0,Female,2,Single,25,2,2,2,31986.0,32468.0,31794.0,1139.0,0.0,1178.0,0
2462,30000.0,Female,2,Single,26,2,2,2,28071.0,29978.0,29365.0,2500.0,0.0,600.0,1
2464,20000.0,Male,2,Single,27,2,2,2,18648.0,20040.0,19464.0,2000.0,0.0,817.0,1
2467,180000.0,Male,2,Single,32,-1,-1,-1,4241.0,4542.0,5261.0,4542.0,5261.0,4731.0,1
2471,140000.0,Female,1,Single,29,2,2,2,101562.0,103214.0,88085.0,3193.0,0.0,2304.0,1
2472,20000.0,Male,1,Single,29,2,2,2,11080.0,11700.0,12357.0,800.0,1000.0,500.0,1
2475,300000.0,Female,2,Single,30,-1,2,-1,707.0,161.0,7705.0,0.0,7705.0,3798.0,0
2483,200000.0,Female,1,Single,34,-1,2,2,347.0,197.0,2917.0,0.0,2720.0,0.0,1
2487,260000.0,Male,2,Married,28,-1,-1,-1,7732.0,1379.0,-8.0,1385.0,0.0,1775.0,0
2488,200000.0,Male,2,Married,46,-1,-1,-1,2327.0,2308.0,0.0,2308.0,0.0,0.0,1
2492,300000.0,Male,1,Single,31,-1,-1,-1,360.0,980.0,360.0,980.0,360.0,3420.0,1
2497,300000.0,Female,1,Single,28,-1,-1,-1,10534.0,1954.0,2140.0,1954.0,2140.0,390.0,0
